,product_id,category,animal,size,price,sales,rating,repeat_purchase
926,927,Toys,Cat,small,34.21,1352.84,7.0,Y
927,928,Toys,Dog,small,39.16,1415.51,5.0,Y
928,929,Housing,Dog,large,36.09,1186.89,8.0,Y
929,930,Medicine,Dog,medium,24.83,833.95,4.0,N
930,931,Toys,Cat,small,34.18,1363.79,5.0,Y
931,932,Toys,Cat,small,34.02,1348.83,9.0,N
932,933,Food,Bird,medium,41.32,1206.38,4.0,N
933,934,Toys,Cat,small,33.97,1336.5,6.0,N
934,935,Housing,Fish,medium,16.08,373.2,6.0,Y
935,936,Toys,Bird,medium,43.97,1522.17,7.0,N
936,937,Food,Fish,small,25.83,726.3,5.0,N
937,938,Equipment,Cat,small,27.81,1024.69,4.0,N
938,939,Toys,Cat,small,28.064999999999998,1361.73,0.0,N
939,940,Food,Fish,medium,21.02,544.48,4.0,Y
940,941,Medicine,Bird,small,28.064999999999998,1488.93,0.0,N
941,942,Equipment,Cat,small,28.09,1037.72,6.0,Y
942,943,Housing,Fish,small,21.21,542.84,3.0,Y
943,944,Food,Dog,small,35.85,1116.82,5.0,Y
944,945,Toys,Fish,medium,23.9,741.42,3.0,Y
945,946,Toys,Dog,large,43.85,1788.28,8.0,Y
946,947,Toys,Cat,small,33.92,1341.72,7.0,N
947,948,Toys,Dog,small,38.79,1404.28,6.0,N
948,949,Housing,Dog,medium,25.91,672.46,5.0,N
949,950,Housing,Fish,large,26.08,784.59,6.0,Y
950,951,Medicine,Dog,medium,25.05,843.34,6.0,N
951,952,Equipment,Cat,small,27.81,1028.3,5.0,Y
952,953,Toys,Cat,small,34.04,1346.22,6.0,Y
953,954,Accessory,Dog,large,33.15,1066.57,6.0,N
954,955,Medicine,Fish,small,20.26,674.35,6.0,N
955,956,Food,Dog,medium,30.82,878.78,3.0,Y
956,957,Equipment,Cat,small,28.06,1035.76,7.0,Y
957,958,Housing,Cat,small,26.02,816.48,6.0,N
958,959,unknown,Bird,small,40.89,1192.94,5.0,Y
959,960,Medicine,Dog,small,30.02,1081.32,3.0,Y
960,961,Housing,Cat,large,30.85,1118.18,4.0,N
961,962,Food,Dog,medium,31.01,894.05,6.0,Y
962,963,unknown,Cat,small,25.06,992.35,7.0,Y
963,964,Housing,Fish,medium,16.19,376.62,1.0,N
964,965,Accessory,Dog,large,33.0,1058.53,6.0,N
965,966,Toys,Dog,small,39.07,1415.91,6.0,N
966,967,Equipment,Cat,small,28.06,1036.52,5.0,Y
967,968,Equipment,Cat,small,27.95,1027.25,8.0,Y
968,969,Food,Fish,small,25.96,733.84,6.0,N
969,970,Food,Bird,large,51.05,1854.64,5.0,Y
970,971,Medicine,Fish,small,20.0,664.85,5.0,N
971,972,Equipment,Fish,small,22.98,707.54,3.0,Y
972,973,Accessory,Dog,large,32.99,1059.35,4.0,Y
973,974,Toys,Dog,medium,34.06,1150.23,4.0,Y
974,975,Equipment,Cat,small,28.25,1040.92,5.0,N
975,976,Accessory,Bird,large,43.01,1418.55,8.0,Y
976,977,Equipment,Cat,small,28.25,1041.42,8.0,Y
977,978,Equipment,Cat,medium,28.064999999999998,787.29,0.0,N
978,979,Housing,Bird,medium,36.08,959.73,6.0,Y
979,980,Equipment,Cat,small,27.93,1033.08,6.0,N
980,981,Equipment,Cat,small,27.74,1019.89,3.0,Y
981,982,Equipment,Cat,medium,22.91,787.99,5.0,Y
982,983,Food,Bird,large,28.064999999999998,1848.03,0.0,Y
983,984,Housing,Cat,medium,21.1,616.53,5.0,Y
984,985,Food,Dog,small,35.88,1117.99,4.0,N
985,986,Medicine,Bird,medium,35.07,1202.57,5.0,N
986,987,Food,Dog,large,41.03,1460.01,2.0,Y
987,988,Toys,Cat,small,34.06,1348.07,8.0,Y
988,989,Toys,Dog,small,38.77,1401.22,6.0,N
989,990,Food,Dog,small,28.064999999999998,1115.77,0.0,N
990,991,Medicine,Bird,small,28.064999999999998,1464.28,0.0,Y
991,992,Toys,Fish,small,28.82,962.25,8.0,N
992,993,Toys,Cat,medium,28.95,1082.61,7.0,N
993,994,Equipment,Dog,medium,28.24,876.91,4.0,N
994,995,Equipment,Dog,small,32.98,1108.36,7.0,Y
995,996,Toys,Fish,medium,24.24,752.56,7.0,Y
996,997,Food,Dog,large,40.81,1452.83,7.0,Y
997,998,Housing,Fish,medium,16.07,373.55,4.0,N
998,999,Accessory,Bird,medium,33.0,857.71,3.0,N
999,1000,Equipment,Cat,small,28.064999999999998,1036.76,0.0,Y
1000,1001,Food,Fish,medium,20.87,540.31,4.0,Y
1001,1002,Equipment,Cat,small,27.99,1037.54,7.0,Y
1002,1003,Equipment,Cat,small,28.0,1027.35,4.0,Y
1003,1004,Food,Dog,medium,31.12,889.96,4.0,N
1004,1005,Food,Cat,medium,28.064999999999998,832.65,0.0,N
1005,1006,Food,Dog,small,36.09,1129.37,7.0,N
1006,1007,Equipment,Fish,small,22.93,710.63,4.0,Y
1007,1008,Toys,Cat,small,28.064999999999998,1349.36,0.0,Y
1008,1009,Housing,Dog,medium,25.98,670.61,4.0,Y
1009,1010,Toys,Cat,small,34.07,1347.5,6.0,Y
1010,1011,Medicine,Cat,medium,20.02,740.69,6.0,Y
1011,1012,Toys,Dog,medium,34.03,1150.04,5.0,N
1012,1013,Toys,Cat,medium,28.94,1080.7,6.0,Y
1013,1014,Housing,Dog,large,36.03,1190.53,5.0,N
1014,1015,Housing,Fish,small,20.91,530.62,5.0,N
1015,1016,Equipment,Cat,small,28.07,1034.77,7.0,Y
1016,1017,Equipment,Fish,medium,17.99,508.73,4.0,N
1017,1018,Equipment,Cat,small,28.064999999999998,1034.21,0.0,N
1018,1019,Equipment,Cat,small,28.17,1034.85,5.0,Y
1019,1020,Medicine,Cat,small,25.26,1002.5,7.0,Y
1020,1021,Housing,Cat,small,26.33,834.38,3.0,Y
1021,1022,Medicine,Fish,small,20.15,666.43,4.0,Y
1022,1023,Housing,Fish,small,20.82,528.85,4.0,Y
1023,1024,Medicine,Fish,large,24.85,936.86,6.0,Y
1024,1025,Equipment,Cat,small,28.03,1034.58,7.0,Y
1025,1026,Food,Dog,medium,30.98,886.47,4.0,Y
1026,1027,Food,Bird,small,46.04,1475.75,5.0,N
1027,1028,Food,Dog,small,36.16,1121.08,7.0,N
1028,1029,Equipment,Cat,small,28.0,1031.79,3.0,N
1029,1030,Equipment,Cat,medium,23.11,796.9,6.0,Y
1030,1031,Equipment,Fish,medium,18.13,513.32,4.0,Y
1031,1032,Food,Dog,large,41.12,1464.05,6.0,N
1032,1033,Food,Bird,small,46.11,1478.87,6.0,N
1033,1034,Toys,Fish,small,29.24,971.18,4.0,Y
1034,1035,Medicine,Fish,small,19.87,654.6,4.0,Y
1035,1036,Accessory,Cat,large,28.01,996.05,5.0,N
1036,1037,Food,Fish,small,26.12,740.36,4.0,Y
1037,1038,Toys,Dog,medium,34.12,1156.11,6.0,Y
1038,1039,Equipment,Cat,small,28.29,1040.95,4.0,Y
1039,1040,Equipment,Cat,small,28.12,1039.04,4.0,N
1040,1041,Medicine,Fish,medium,15.09,463.31,3.0,Y
1041,1042,Medicine,Fish,small,19.94,667.22,5.0,Y
1042,1043,Food,Cat,medium,26.01,837.5,2.0,Y
1043,1044,Medicine,Dog,medium,25.07,840.14,6.0,N
1044,1045,Toys,Cat,small,34.08,1351.43,8.0,N
1045,1046,Accessory,Dog,medium,22.81,573.78,3.0,Y
1046,1047,Toys,Dog,small,39.38,1440.68,8.0,Y
1047,1048,Accessory,Dog,medium,22.96,578.3,3.0,Y
1048,1049,Equipment,Cat,small,28.02,1035.84,6.0,Y
1049,1050,Equipment,Cat,large,32.98,1366.49,7.0,N
1050,1051,Equipment,Cat,small,28.064999999999998,1038.63,0.0,Y
1051,1052,Food,Fish,small,26.16,738.33,6.0,Y
1052,1053,Accessory,Bird,large,42.92,1418.79,6.0,N
1053,1054,Housing,Fish,medium,15.98,375.68,2.0,N
1054,1055,Food,Cat,medium,26.15,837.87,5.0,Y
1055,1056,Equipment,Dog,small,28.064999999999998,1106.54,0.0,N
1056,1057,Equipment,Fish,small,23.0,714.06,2.0,N
1057,1058,Medicine,Dog,medium,24.94,837.64,5.0,N
1058,1059,Equipment,Cat,small,28.12,1035.0,6.0,Y
1059,1060,Medicine,Fish,small,20.0,664.07,7.0,Y
1060,1061,Food,Dog,large,41.0,1463.58,7.0,Y
1061,1062,Food,Cat,small,28.064999999999998,1060.2,0.0,N
1062,1063,Housing,Cat,medium,21.19,621.37,5.0,Y
1063,1064,Accessory,Bird,large,43.2,1433.16,4.0,N
1064,1065,Housing,Dog,medium,25.97,669.42,5.0,Y
1065,1066,Equipment,Cat,small,28.09,1036.27,4.0,Y
1066,1067,Equipment,Cat,small,27.97,1038.51,4.0,Y
1067,1068,Food,Fish,small,26.02,729.12,6.0,Y
1068,1069,Food,Bird,medium,40.99,1200.77,3.0,N
1069,1070,Accessory,Dog,medium,23.08,579.68,2.0,Y
1070,1071,Equipment,Cat,small,28.18,1034.92,3.0,Y
1071,1072,Equipment,Cat,medium,22.98,793.94,4.0,N
1072,1073,Equipment,Fish,small,22.97,714.34,5.0,Y
1073,1074,Toys,Cat,small,33.85,1346.37,6.0,Y
1074,1075,Toys,Cat,medium,28.96,1073.72,7.0,Y
1075,1076,Toys,Fish,small,28.88,969.86,5.0,Y
1076,1077,Accessory,Bird,large,43.05,1419.46,5.0,Y
1077,1078,Equipment,Dog,small,28.064999999999998,1103.5,0.0,Y
1078,1079,Accessory,Bird,large,42.86,1412.95,3.0,Y
1079,1080,Food,Dog,medium,30.95,879.04,3.0,Y
1080,1081,Toys,Cat,small,33.86,1350.19,8.0,Y
1081,1082,Food,Dog,large,40.99,1460.03,5.0,N
1082,1083,Accessory,Dog,small,28.18,786.07,5.0,N
1083,1084,Housing,Dog,large,36.12,1184.59,6.0,Y
1084,1085,Housing,Cat,small,26.14,830.15,4.0,Y
1085,1086,Food,Cat,medium,26.09,836.41,3.0,N
1086,1087,Medicine,Fish,small,19.87,673.29,6.0,Y
1087,1088,Food,Fish,large,31.03,1018.51,3.0,Y
1088,1089,Housing,Dog,medium,26.1,671.98,5.0,Y
1089,1090,Equipment,Dog,small,32.84,1107.49,3.0,N
1090,1091,Toys,Cat,large,38.99,1723.84,6.0,N
1091,1092,Medicine,Bird,medium,34.96,1199.48,5.0,N
1092,1093,Housing,Dog,medium,25.93,669.59,3.0,Y
1093,1094,Equipment,Cat,small,28.07,1031.11,8.0,Y
1094,1095,Toys,Cat,small,33.94,1351.92,6.0,Y
1095,1096,Food,Dog,medium,31.03,886.23,6.0,N
1096,1097,Equipment,Dog,small,33.2,1107.27,6.0,Y
1097,1098,unknown,Bird,large,50.93,1863.64,5.0,Y
1098,1099,Equipment,Fish,small,23.1,708.04,4.0,N
1099,1100,unknown,Cat,medium,19.89,737.02,6.0,Y
1100,1101,Food,Cat,medium,26.03,837.42,3.0,Y
1101,1102,Food,Cat,small,30.82,1061.82,7.0,N
1102,1103,unknown,Dog,small,35.78,1105.22,3.0,Y
1103,1104,Toys,Fish,small,28.74,956.72,6.0,Y
1104,1105,Toys,Bird,large,54.07,2244.67,6.0,Y
1105,1106,Medicine,Fish,medium,15.06,464.91,5.0,N
1106,1107,Toys,Cat,small,33.99,1350.47,6.0,Y
1107,1108,Medicine,Dog,medium,25.06,839.05,3.0,N
1108,1109,Accessory,Bird,medium,33.01,857.7,5.0,N
1109,1110,Food,Dog,large,40.85,1456.65,4.0,N
1110,1111,Equipment,Cat,medium,22.83,787.38,5.0,Y
1111,1112,Food,Fish,medium,21.15,546.52,5.0,Y
1112,1113,Accessory,Bird,large,42.82,1415.63,5.0,N
1113,1114,Food,Cat,large,36.08,1405.07,4.0,Y
1114,1115,Equipment,Cat,small,27.97,1028.23,6.0,Y
1115,1116,Toys,Cat,medium,29.04,1075.67,7.0,N
1116,1117,Housing,Fish,medium,16.0,372.34,3.0,Y
1117,1118,Medicine,Bird,small,39.97,1482.25,6.0,N
1118,1119,Medicine,Fish,medium,15.05,466.99,4.0,Y
1119,1120,Toys,Fish,small,28.85,961.2,5.0,N
1120,1121,Housing,Fish,small,21.03,540.91,4.0,Y
1121,1122,Medicine,Dog,small,30.18,1092.28,3.0,Y
1122,1123,Housing,Dog,medium,25.97,674.51,1.0,N
1123,1124,Food,Cat,medium,28.064999999999998,836.8,0.0,Y
1124,1125,Equipment,Cat,small,27.9,1022.98,8.0,N
1125,1126,Equipment,Cat,small,27.95,1036.83,6.0,N
1126,1127,Accessory,Dog,medium,23.23,580.21,2.0,Y
1127,1128,Medicine,Cat,small,24.82,975.39,6.0,N
1128,1129,Housing,Fish,medium,16.31,377.85,6.0,N
1129,1130,Food,Dog,small,36.01,1116.83,6.0,N
1130,1131,Toys,Bird,medium,43.95,1528.36,6.0,Y
1131,1132,Housing,Cat,large,30.92,1121.0,6.0,Y
1132,1133,Housing,Bird,large,46.03,1554.87,5.0,Y
1133,1134,Medicine,Bird,small,40.12,1496.24,8.0,Y
1134,1135,Food,Dog,large,41.03,1458.21,6.0,Y
1135,1136,Housing,Cat,medium,21.09,616.03,4.0,Y
1136,1137,Toys,Cat,small,33.87,1349.94,6.0,N
1137,1138,Accessory,Dog,large,32.96,1060.28,7.0,Y
1138,1139,Medicine,Fish,medium,14.91,461.45,6.0,Y
1139,1140,Toys,Fish,medium,23.95,742.13,5.0,N
1140,1141,Equipment,Cat,medium,22.99,795.09,6.0,Y
1141,1142,Medicine,Dog,large,34.89,1422.11,8.0,Y
1142,1143,Food,Dog,large,40.94,1457.65,5.0,Y
1143,1144,Medicine,Dog,small,30.12,1090.12,5.0,Y
1144,1145,Toys,Cat,medium,29.13,1085.6,8.0,Y
1145,1146,Housing,Dog,medium,28.064999999999998,676.23,0.0,Y
1146,1147,Toys,Dog,medium,33.89,1143.17,5.0,Y
1147,1148,Equipment,Cat,small,28.064999999999998,1041.75,0.0,N
1148,1149,Medicine,Fish,large,28.064999999999998,947.72,0.0,N
1149,1150,Housing,Cat,small,26.12,826.71,3.0,Y
1150,1151,Equipment,Dog,small,33.19,1120.87,6.0,Y
1151,1152,Food,Dog,medium,30.98,887.17,5.0,Y
1152,1153,Medicine,Dog,small,29.93,1074.88,5.0,Y
1153,1154,unknown,Dog,large,36.01,1182.3,5.0,N
1154,1155,Housing,Fish,small,20.99,536.74,2.0,Y
1155,1156,Medicine,Bird,large,44.99,1866.6,7.0,Y
1156,1157,Toys,Dog,small,39.08,1416.85,4.0,N
1157,1158,Medicine,Cat,medium,19.93,740.57,5.0,N
1158,1159,Medicine,Cat,small,24.94,985.36,6.0,N
1159,1160,Equipment,Cat,small,28.0,1025.28,6.0,Y
1160,1161,Equipment,Fish,small,23.09,711.6,3.0,N
1161,1162,Toys,Cat,small,34.01,1343.25,8.0,Y
1162,1163,Medicine,Dog,small,30.14,1090.27,5.0,Y
1163,1164,Toys,Dog,medium,34.08,1158.7,5.0,Y
1164,1165,Housing,Cat,medium,20.87,611.8,3.0,N
1165,1166,Food,Dog,large,28.064999999999998,1456.41,0.0,Y
1166,1167,Housing,Dog,small,30.98,873.35,4.0,Y
1167,1168,Housing,Fish,small,20.91,534.41,4.0,N
1168,1169,Accessory,Bird,large,42.97,1407.69,6.0,Y
1169,1170,Medicine,Bird,medium,35.13,1213.65,6.0,N
1170,1171,Housing,Dog,medium,25.84,668.4,5.0,N
1171,1172,Toys,Fish,small,29.28,976.79,6.0,Y
1172,1173,Accessory,Bird,medium,33.03,856.73,4.0,Y
1173,1174,Accessory,Dog,large,28.064999999999998,1058.86,0.0,N
1174,1175,Toys,Bird,medium,28.064999999999998,1521.54,0.0,Y
1175,1176,Housing,Fish,medium,15.86,367.4,4.0,Y
1176,1177,Medicine,Dog,small,29.89,1073.33,3.0,Y
1177,1178,Equipment,Fish,small,22.94,701.56,6.0,N
1178,1179,Toys,Cat,small,33.92,1344.28,6.0,N
1179,1180,Toys,Dog,medium,33.9,1146.77,4.0,Y
1180,1181,Food,Fish,medium,20.97,540.48,3.0,Y
1181,1182,Accessory,Dog,medium,22.98,578.68,4.0,Y
1182,1183,Medicine,Cat,small,25.13,983.53,6.0,Y
1183,1184,Equipment,Fish,small,22.86,701.33,4.0,Y
1184,1185,Food,Fish,small,26.23,740.95,2.0,Y
1185,1186,Accessory,Bird,medium,28.064999999999998,852.94,0.0,Y
1186,1187,Medicine,Cat,medium,19.98,739.23,8.0,Y
1187,1188,Medicine,Cat,small,24.84,985.8,8.0,Y
1188,1189,Food,Dog,medium,31.13,887.6,3.0,N
1189,1190,Equipment,Fish,small,23.32,721.28,4.0,Y
1190,1191,Accessory,Dog,medium,22.67,574.02,4.0,N
1191,1192,Medicine,Dog,small,28.064999999999998,1069.56,0.0,N
1192,1193,Equipment,Cat,small,28.0,1028.88,5.0,Y
1193,1194,Toys,Fish,small,29.09,981.79,3.0,N
1194,1195,Housing,Bird,small,40.88,1209.03,2.0,Y
1195,1196,Medicine,Cat,small,25.16,991.31,7.0,N
1196,1197,Toys,Cat,small,28.064999999999998,1342.8,0.0,N
1197,1198,Medicine,Dog,medium,25.24,848.15,6.0,Y
1198,1199,Food,Bird,large,50.98,1864.23,6.0,N
1199,1200,Equipment,Fish,small,22.92,701.69,6.0,Y
1200,1201,Toys,Cat,medium,29.14,1089.14,5.0,N
1201,1202,Medicine,Cat,medium,19.93,735.75,6.0,Y
1202,1203,Toys,Fish,medium,28.064999999999998,739.2,0.0,N
1203,1204,Equipment,Fish,small,22.85,698.33,6.0,N
1204,1205,Housing,Fish,medium,15.95,367.33,4.0,Y
1205,1206,Toys,Fish,small,29.06,970.58,4.0,N
1206,1207,Equipment,Cat,small,27.98,1039.91,8.0,N
1207,1208,Medicine,Dog,small,30.18,1085.6,4.0,Y
1208,1209,Medicine,Cat,medium,20.25,750.83,8.0,N
1209,1210,Equipment,Cat,small,28.064999999999998,1032.52,0.0,N
1210,1211,Medicine,Fish,small,20.06,670.46,3.0,Y
1211,1212,Food,Dog,medium,31.17,895.6,5.0,Y
1212,1213,Equipment,Cat,small,28.23,1034.34,5.0,Y
1213,1214,Toys,Fish,small,29.08,968.84,6.0,Y
1214,1215,Medicine,Fish,small,19.78,653.98,7.0,Y
1215,1216,Medicine,Dog,medium,25.12,848.37,6.0,Y
1216,1217,Equipment,Cat,small,27.97,1024.6,6.0,Y
1217,1218,Housing,Bird,large,28.064999999999998,1553.8,0.0,N
1218,1219,Food,Bird,medium,40.82,1202.97,7.0,Y
1219,1220,Housing,Dog,small,30.97,870.65,4.0,Y
1220,1221,Equipment,Cat,small,28.11,1031.47,7.0,N
1221,1222,Medicine,Dog,small,30.2,1096.94,5.0,Y
1222,1223,Equipment,Cat,large,28.064999999999998,1360.05,0.0,Y
1223,1224,Toys,Cat,medium,29.15,1084.58,6.0,N
1224,1225,Medicine,Cat,small,25.08,987.32,7.0,Y
1225,1226,Housing,Fish,small,21.09,539.12,3.0,Y
1226,1227,Toys,Cat,small,34.18,1349.62,5.0,Y
1227,1228,Medicine,Dog,small,29.78,1081.82,4.0,Y
1228,1229,Toys,Fish,large,33.82,1288.45,9.0,N
1229,1230,Medicine,Dog,medium,25.0,837.87,5.0,N
1230,1231,Housing,Cat,small,25.72,814.21,4.0,Y
1231,1232,Food,Dog,medium,30.86,880.72,3.0,Y
1232,1233,Equipment,Dog,medium,28.07,873.86,6.0,Y
1233,1234,Food,Dog,large,28.064999999999998,1461.92,0.0,Y
1234,1235,Medicine,Dog,medium,24.96,838.39,6.0,N
1235,1236,Toys,Fish,medium,23.91,741.86,4.0,Y
1236,1237,Equipment,Bird,medium,38.18,1220.59,4.0,Y
1237,1238,Housing,Dog,medium,25.96,676.39,2.0,Y
1238,1239,Accessory,Dog,large,33.11,1070.83,3.0,N
1239,1240,Food,Dog,large,28.064999999999998,1457.56,0.0,N
1240,1241,Accessory,Dog,medium,23.02,579.38,4.0,Y
1241,1242,Equipment,Fish,small,23.06,705.4,4.0,Y
1242,1243,Medicine,Dog,small,30.0,1082.62,4.0,Y
1243,1244,Food,Fish,large,31.03,1019.89,5.0,Y
1244,1245,Housing,Dog,medium,26.08,682.44,5.0,Y
1245,1246,unknown,Dog,small,39.32,1418.79,8.0,N
1246,1247,Toys,Fish,small,29.17,979.77,7.0,N
1247,1248,Toys,Fish,medium,23.91,742.87,7.0,Y
1248,1249,Food,Dog,medium,31.24,894.09,6.0,N
1249,1250,Housing,Fish,medium,15.82,363.99,4.0,Y
1250,1251,Toys,Cat,small,34.15,1343.57,6.0,N
1251,1252,Housing,Cat,medium,28.064999999999998,614.79,0.0,Y
1252,1253,Equipment,Cat,small,28.3,1040.14,4.0,Y
1253,1254,Medicine,Fish,large,24.91,944.66,5.0,Y
1254,1255,Equipment,Cat,small,27.94,1024.94,7.0,N
1255,1256,Housing,Dog,medium,25.9,671.4,4.0,Y
1256,1257,Toys,Fish,small,29.26,980.1,3.0,N
1257,1258,Equipment,Cat,medium,22.95,790.27,5.0,Y
1258,1259,Medicine,Cat,small,28.064999999999998,985.92,0.0,Y
1259,1260,Housing,Bird,medium,35.82,961.5,2.0,N
1260,1261,Housing,Cat,medium,21.23,621.24,4.0,Y
1261,1262,Toys,Cat,small,33.92,1348.27,4.0,N
1262,1263,Medicine,Cat,small,25.03,981.25,6.0,N
1263,1264,Equipment,Cat,medium,23.04,792.83,4.0,N
1264,1265,Accessory,Bird,large,43.04,1416.72,5.0,Y
1265,1266,Equipment,Cat,small,28.06,1044.42,5.0,Y
1266,1267,Equipment,Dog,medium,28.04,877.14,5.0,N
1267,1268,Accessory,Bird,large,43.06,1420.06,5.0,N
1268,1269,Housing,Dog,large,35.78,1171.97,4.0,Y
1269,1270,Equipment,Cat,medium,23.05,794.78,4.0,Y
1270,1271,Housing,Cat,small,25.92,825.04,3.0,Y
1271,1272,Housing,Fish,medium,16.01,371.46,5.0,Y
1272,1273,Medicine,Fish,small,20.15,670.98,2.0,Y
1273,1274,Toys,Cat,small,28.064999999999998,1337.97,0.0,Y
1274,1275,Food,Cat,medium,26.05,830.96,4.0,Y
1275,1276,Equipment,Cat,small,27.89,1028.62,6.0,Y
1276,1277,Equipment,Cat,small,28.06,1031.23,7.0,N
1277,1278,Toys,Bird,small,48.58,1795.37,4.0,N
1278,1279,Accessory,Bird,large,28.064999999999998,1413.83,0.0,Y
1279,1280,Equipment,Fish,medium,18.02,510.2,5.0,Y
1280,1281,Medicine,Bird,medium,34.97,1204.94,4.0,Y
1281,1282,Equipment,Cat,small,28.12,1038.16,4.0,N
1282,1283,Food,Cat,medium,26.19,840.6,5.0,Y
1283,1284,unknown,Fish,large,27.93,986.13,7.0,Y
1284,1285,Food,Dog,medium,30.99,893.05,5.0,Y
1285,1286,Equipment,Cat,small,28.0,1033.84,6.0,N
1286,1287,Equipment,Fish,small,22.98,705.81,4.0,Y
1287,1288,Food,Cat,small,31.09,1069.09,7.0,Y
1288,1289,Equipment,Fish,small,22.75,700.6,2.0,Y
1289,1290,Toys,Fish,small,28.69,964.06,6.0,Y
1290,1291,Food,Dog,small,36.05,1129.12,5.0,N
1291,1292,Food,Dog,large,40.91,1455.71,7.0,N
1292,1293,Equipment,Cat,medium,23.02,794.39,5.0,N
1293,1294,Medicine,Cat,small,28.064999999999998,1004.82,0.0,Y
1294,1295,Food,Dog,medium,31.05,889.99,2.0,Y
1295,1296,Equipment,Cat,small,28.09,1033.12,7.0,Y
1296,1297,Medicine,Fish,large,24.9,945.5,5.0,Y
1297,1298,Medicine,Fish,medium,14.97,463.22,3.0,Y
1298,1299,Accessory,Bird,large,42.99,1418.66,6.0,N
1299,1300,Medicine,Cat,small,24.83,974.18,6.0,Y
1300,1301,Accessory,Fish,small,18.05,455.22,6.0,Y
1301,1302,Medicine,Dog,small,30.0,1078.38,7.0,N
1302,1303,Food,Cat,small,30.9,1060.34,6.0,Y
1303,1304,Food,Cat,large,36.02,1403.1,5.0,Y
1304,1305,Food,Bird,small,28.064999999999998,1477.55,0.0,Y
1305,1306,Housing,Dog,small,28.064999999999998,879.39,0.0,Y
1306,1307,Toys,Cat,medium,28.95,1073.81,5.0,N
1307,1308,Housing,Dog,large,35.91,1176.79,4.0,Y
1308,1309,Food,Dog,medium,30.95,886.69,6.0,Y
1309,1310,Accessory,Bird,large,43.04,1421.88,4.0,Y
1310,1311,Equipment,Cat,large,33.05,1371.23,8.0,N
1311,1312,Equipment,Cat,small,27.87,1027.15,6.0,N
1312,1313,Accessory,Bird,large,42.96,1413.72,3.0,Y
1313,1314,Accessory,Bird,medium,33.04,857.3,3.0,Y
1314,1315,Equipment,Cat,small,27.96,1027.74,5.0,Y
1315,1316,Medicine,Cat,medium,20.04,743.94,6.0,N
1316,1317,Housing,Cat,small,26.01,833.39,4.0,N
1317,1318,Equipment,Fish,small,23.17,710.89,5.0,Y
1318,1319,Food,Fish,small,25.86,724.43,4.0,N
1319,1320,Food,Bird,medium,41.18,1205.87,6.0,N
1320,1321,Equipment,Cat,small,28.26,1038.15,7.0,N
1321,1322,Medicine,Dog,small,29.91,1086.08,6.0,N
1322,1323,Medicine,Bird,medium,34.87,1208.63,3.0,N
1323,1324,Equipment,Cat,medium,22.77,787.45,8.0,N
1324,1325,Medicine,Dog,medium,25.06,842.69,5.0,Y
1325,1326,Medicine,Cat,small,25.0,990.45,5.0,Y
1326,1327,Food,Bird,small,46.01,1456.73,3.0,Y
1327,1328,Food,Dog,large,41.07,1464.07,6.0,N
1328,1329,Toys,Dog,small,39.01,1417.4,6.0,Y
1329,1330,Medicine,Cat,small,25.2,997.89,6.0,Y
1330,1331,Housing,Cat,small,25.95,828.94,4.0,Y
1331,1332,Equipment,Dog,small,33.01,1105.18,5.0,N
1332,1333,Equipment,Cat,small,27.86,1029.26,7.0,Y
1333,1334,Toys,Cat,small,34.23,1364.51,7.0,Y
1334,1335,Equipment,Cat,medium,22.91,793.46,7.0,Y
1335,1336,Medicine,Fish,small,19.88,658.41,6.0,N
1336,1337,Housing,Dog,large,35.92,1184.25,4.0,Y
1337,1338,Housing,Dog,medium,25.86,670.9,3.0,Y
1338,1339,Food,Dog,small,36.07,1119.69,5.0,N
1339,1340,Food,Fish,small,26.01,735.55,4.0,Y
1340,1341,Accessory,Dog,small,27.92,763.01,3.0,Y
1341,1342,Medicine,Fish,medium,15.0,460.0,5.0,Y
1342,1343,Equipment,Fish,small,28.064999999999998,709.77,0.0,Y
1343,1344,Housing,Bird,medium,36.18,971.62,4.0,Y
1344,1345,Accessory,Dog,medium,23.06,586.24,3.0,N
1345,1346,Medicine,Fish,small,19.94,669.91,6.0,Y
1346,1347,Accessory,Bird,large,43.07,1419.57,2.0,Y
1347,1348,Medicine,Cat,small,25.52,1006.84,3.0,Y
1348,1349,Housing,Fish,medium,15.94,366.26,5.0,Y
1349,1350,Housing,Fish,medium,16.16,371.36,5.0,N
1350,1351,Food,Bird,medium,41.13,1205.72,5.0,N
1351,1352,Equipment,Dog,small,32.74,1092.07,4.0,N
1352,1353,Equipment,Dog,small,33.06,1112.52,5.0,N
1353,1354,Medicine,Fish,medium,28.064999999999998,463.11,0.0,Y
1354,1355,Toys,Cat,small,34.18,1353.65,6.0,Y
1355,1356,Equipment,Cat,small,27.91,1026.25,7.0,Y
1356,1357,Equipment,Cat,small,28.04,1031.53,6.0,Y
1357,1358,Medicine,Fish,large,25.06,951.17,5.0,Y
1358,1359,Housing,Cat,small,26.3,829.47,5.0,N
1359,1360,Housing,Fish,medium,15.77,362.05,5.0,Y
1360,1361,Equipment,Cat,medium,23.19,799.47,3.0,Y
1361,1362,Toys,Bird,medium,43.84,1520.01,5.0,N
1362,1363,Medicine,Fish,small,20.04,662.93,6.0,Y
1363,1364,Medicine,Cat,small,28.064999999999998,1011.46,0.0,N
